parcel_id,centroid_lng,centroid_lat,sampled_zone,extraction_method,color_match_confidence,lab_distance,parcel_city,acreage
32124790050000,-112.006577,40.480786,Single Family Residential (2.6-4.5 du/acre),centroid,0.1046,8.56,Herriman,0.3
32124790060000,-112.006203,40.480667,Single Family Residential (2.6-4.5 du/acre),centroid,0.0417,22.98,Herriman,0.29
32124790070000,-112.005833,40.480649,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1009,8.91,Herriman,0.24
32124790080000,-112.006284,40.481172,Single Family Residential (2.6-4.5 du/acre),centroid,0.1094,8.14,Herriman,1.41
32124800010000,-112.006414,40.480209,Single Family Residential (2.6-4.5 du/acre),centroid,0.0591,15.92,Herriman,2.29
32131010020000,-112.023553,40.478383,Single Family Residential (2.6-4.5 du/acre),centroid,0.056,16.85,Herriman,0.36
32131010030000,-112.02307,40.478351,Single Family Residential (2.6-4.5 du/acre),centroid,0.0589,15.96,Herriman,0.34
32131010040000,-112.022603,40.478349,Single Family Residential (2.6-4.5 du/acre),centroid,0.0605,15.53,Herriman,0.37
32131010070000,-112.023094,40.477857,Single Family Residential (2.6-4.5 du/acre),centroid,0.056,16.85,Herriman,0.36
32131010080000,-112.022612,40.477854,Single Family Residential (2.6-4.5 du/acre),centroid,0.0545,17.34,Herriman,0.38
32131010090000,-112.022613,40.477544,Single Family Residential (2.6-4.5 du/acre),centroid,0.0532,17.78,Herriman,0.35
32131010100000,-112.0231,40.47753,Single Family Residential (2.6-4.5 du/acre),centroid,0.0576,16.37,Herriman,0.35
32131010130000,-112.023745,40.476946,Single Family Residential (2.6-4.5 du/acre),centroid,0.0598,15.72,Herriman,0.86
32131010140000,-112.023042,40.477004,Single Family Residential (2.6-4.5 du/acre),centroid,0.0636,14.72,Herriman,0.5
32131010150000,-112.022502,40.477063,Single Family Residential (2.6-4.5 du/acre),centroid,0.0583,16.15,Herriman,0.43
32131010160000,-112.022163,40.47672,Single Family Residential (2.6-4.5 du/acre),centroid,0.0756,12.23,Herriman,0.49
32131010170000,-112.022756,40.476708,Single Family Residential (2.6-4.5 du/acre),centroid,0.0776,11.89,Herriman,0.46
32131010180000,-112.023419,40.476501,Single Family Residential (2.6-4.5 du/acre),centroid,0.0629,14.91,Herriman,1.02
32131010190000,-112.023345,40.476006,Single Family Residential (2.6-4.5 du/acre),centroid,0.0618,15.18,Herriman,1.12
32131010200000,-112.023165,40.475522,Single Family Residential (2.6-4.5 du/acre),centroid,0.056,16.85,Herriman,1.12
32131010210000,-112.023055,40.475046,Agricultural Residential (1.8-3.0 du/acre),centroid,0.088,10.36,Herriman,1.04
32131010240000,-112.024006,40.478248,Single Family Residential (2.6-4.5 du/acre),centroid,0.054,17.53,Herriman,0.46
32131010280000,-112.023553,40.477529,Single Family Residential (2.6-4.5 du/acre),centroid,0.0604,15.54,Herriman,0.35
32131010290000,-112.023977,40.477572,Single Family Residential (2.6-4.5 du/acre),centroid,0.0585,16.09,Herriman,0.81
32131010300000,-112.02356,40.477856,Single Family Residential (2.6-4.5 du/acre),centroid,0.0602,15.6,Herriman,0.35
32131020010000,-112.021913,40.478346,Single Family Residential (2.6-4.5 du/acre),centroid,0.0566,16.67,Herriman,0.35
32131020020000,-112.02146,40.478343,Single Family Residential (2.6-4.5 du/acre),centroid,0.0571,16.53,Herriman,0.34
32131020030000,-112.021011,40.478341,Single Family Residential (2.6-4.5 du/acre),centroid,0.0603,15.59,Herriman,0.34
32131020040000,-112.020562,40.478339,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0375,25.69,Herriman,0.34
32131020050000,-112.020112,40.478337,Single Family Residential (2.6-4.5 du/acre),centroid,0.0378,25.45,Herriman,0.34
32131020060000,-112.019663,40.478335,Single Family Residential (2.6-4.5 du/acre),centroid,0.0567,16.65,Herriman,0.34
32131030010000,-112.021931,40.477843,Single Family Residential (2.6-4.5 du/acre),centroid,0.0548,17.25,Herriman,0.35
32131030020000,-112.021501,40.477841,Single Family Residential (2.6-4.5 du/acre),centroid,0.0545,17.34,Herriman,0.35
32131030030000,-112.021069,40.47784,Single Family Residential (2.6-4.5 du/acre),centroid,0.0439,21.77,Herriman,0.35
32131030040000,-112.021808,40.477526,Single Family Residential (2.6-4.5 du/acre),centroid,0.0556,16.98,Herriman,0.47
32131030050000,-112.021162,40.477522,Single Family Residential (2.6-4.5 du/acre),centroid,0.0408,23.49,Herriman,0.35
32131030060000,-112.021759,40.477225,Single Family Residential (2.6-4.5 du/acre),centroid,0.0601,15.63,Herriman,0.42
32131030070000,-112.021301,40.47721,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0367,26.24,Herriman,0.34
32131030080000,-112.021498,40.47687,Single Family Residential (2.6-4.5 du/acre),centroid,0.0416,23.02,Herriman,0.45
32131040010000,-112.02034,40.477863,Single Family Residential (2.6-4.5 du/acre),centroid,0.0471,20.25,Herriman,0.39
32131040020000,-112.020445,40.477544,Single Family Residential (2.6-4.5 du/acre),centroid,0.0501,18.94,Herriman,0.34
32131040030000,-112.020611,40.477202,Single Family Residential (2.6-4.5 du/acre),centroid,0.0525,18.03,Herriman,0.36
32131040040000,-112.020781,40.476848,Single Family Residential (2.6-4.5 du/acre),centroid,0.0509,18.65,Herriman,0.36
32131040050000,-112.021057,40.476349,Single Family Residential (2.6-4.5 du/acre),centroid,0.0592,15.88,Herriman,0.8
32131040060000,-112.021539,40.475943,Single Family Residential (2.6-4.5 du/acre),centroid,0.0575,16.38,Herriman,1.23
32131040070000,-112.022273,40.476121,Single Family Residential (2.6-4.5 du/acre),centroid,0.0441,21.69,Herriman,0.96
32131040080000,-112.022098,40.475588,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0826,11.1,Herriman,0.81
32131040090000,-112.022124,40.474968,Open Space,centroid,0.0829,11.07,Herriman,0.93
32131040100000,-112.020135,40.477109,Single Family Residential (2.6-4.5 du/acre),centroid,0.0522,18.14,Herriman,2.45
32131050010000,-112.019192,40.477831,Single Family Residential (2.6-4.5 du/acre),centroid,0.0586,16.06,Herriman,0.39
32131050020000,-112.019249,40.477537,Single Family Residential (2.6-4.5 du/acre),centroid,0.0689,13.51,Herriman,0.46
32131050030000,-112.01946,40.477268,Single Family Residential (2.6-4.5 du/acre),centroid,0.0565,16.7,Herriman,0.5
32131050040000,-112.019607,40.476925,Single Family Residential (2.6-4.5 du/acre),centroid,0.0591,15.92,Herriman,0.58
32131050050000,-112.019946,40.476386,Single Family Residential (2.6-4.5 du/acre),centroid,0.0418,22.94,Herriman,0.78
32131050060000,-112.019397,40.476545,Single Family Residential (2.6-4.5 du/acre),centroid,0.0679,13.72,Herriman,0.54
32131060020000,-112.020809,40.475194,Open Space,centroid,0.0911,9.98,Herriman,1.06
32131060030000,-112.019959,40.475525,Open Space,centroid,0.077,11.99,Herriman,1.07
32131260010000,-112.019212,40.47833,Single Family Residential (2.6-4.5 du/acre),centroid,0.0541,17.49,Herriman,0.35
32131260020000,-112.018742,40.478346,Single Family Residential (2.6-4.5 du/acre),centroid,0.0522,18.17,Herriman,0.37
32131260030000,-112.018381,40.478208,Single Family Residential (2.6-4.5 du/acre),centroid,0.0542,17.45,Herriman,0.41
32131260040000,-112.018456,40.477835,Single Family Residential (2.6-4.5 du/acre),centroid,0.0565,16.71,Herriman,0.36
32131260050000,-112.018458,40.477518,Single Family Residential (2.6-4.5 du/acre),centroid,0.0634,14.78,Herriman,0.4
32131260060000,-112.017963,40.477512,Single Family Residential (2.6-4.5 du/acre),centroid,0.061,15.4,Herriman,0.38
32131260070000,-112.017487,40.47751,Single Family Residential (2.6-4.5 du/acre),centroid,0.0605,15.54,Herriman,0.37
32131260080000,-112.01702,40.47754,Single Family Residential (2.6-4.5 du/acre),centroid,0.0583,16.15,Herriman,0.38
32131260090000,-112.017196,40.477834,Single Family Residential (2.6-4.5 du/acre),centroid,0.0611,15.37,Herriman,0.36
32131260100000,-112.017732,40.477804,Single Family Residential (2.6-4.5 du/acre),centroid,0.0592,15.9,Herriman,0.36
32131260110000,-112.018029,40.478031,Single Family Residential (2.6-4.5 du/acre),centroid,0.0536,17.67,Herriman,0.41
32131260120000,-112.017874,40.478356,Single Family Residential (2.6-4.5 du/acre),centroid,0.0548,17.24,Herriman,0.35
32131260130000,-112.017369,40.478328,Single Family Residential (2.6-4.5 du/acre),centroid,0.0522,18.15,Herriman,0.35
32131260140000,-112.016924,40.478301,Single Family Residential (2.6-4.5 du/acre),centroid,0.0562,16.78,Herriman,0.35
32131260150000,-112.016509,40.478312,Single Family Residential (2.6-4.5 du/acre),centroid,0.0583,16.15,Herriman,0.34
32131260160000,-112.016078,40.47831,Single Family Residential (2.6-4.5 du/acre),centroid,0.0603,15.59,Herriman,0.34
32131260170000,-112.015638,40.478308,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0924,9.82,Herriman,0.36
32131260180000,-112.016526,40.477949,Single Family Residential (2.6-4.5 du/acre),centroid,0.0573,16.44,Herriman,0.38
32131260190000,-112.016097,40.477979,Single Family Residential (2.6-4.5 du/acre),centroid,0.059,15.96,Herriman,0.35
32131260200000,-112.015645,40.477972,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0944,9.6,Herriman,0.35
32131270010000,-112.014919,40.478299,Open Space,centroid,0.0788,11.68,Herriman,0.46
32131270020000,-112.014919,40.477963,Open Space,centroid,0.0837,10.94,Herriman,0.41
32131280010000,-112.018711,40.477013,Single Family Residential (2.6-4.5 du/acre),centroid,0.063,14.86,Herriman,0.45
32131280020000,-112.01822,40.477003,Single Family Residential (2.6-4.5 du/acre),centroid,0.0616,15.23,Herriman,0.37
32131280030000,-112.017748,40.477,Single Family Residential (2.6-4.5 du/acre),centroid,0.0607,15.46,Herriman,0.4
32131280040000,-112.017261,40.476992,Single Family Residential (2.6-4.5 du/acre),centroid,0.0601,15.63,Herriman,0.41
32131280050000,-112.016747,40.477004,Single Family Residential (2.6-4.5 du/acre),centroid,0.0613,15.32,Herriman,0.51
32131280080000,-112.015637,40.477461,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0881,10.35,Herriman,0.39
32131280090000,-112.018653,40.476653,Single Family Residential (2.6-4.5 du/acre),centroid,0.0725,12.78,Herriman,0.49
32131280100000,-112.018129,40.476639,Single Family Residential (2.6-4.5 du/acre),centroid,0.0707,13.14,Herriman,0.42
32131280110000,-112.017644,40.476633,Single Family Residential (2.6-4.5 du/acre),centroid,0.063,14.88,Herriman,0.43
32131280120000,-112.017168,40.476626,Single Family Residential (2.6-4.5 du/acre),centroid,0.0722,12.85,Herriman,0.41
32131280130000,-112.016699,40.476617,Single Family Residential (2.6-4.5 du/acre),centroid,0.0455,20.97,Herriman,0.41
32131280140000,-112.016246,40.476677,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0401,23.92,Herriman,0.45
32131280150000,-112.015917,40.476865,Single Family Residential (2.6-4.5 du/acre),centroid,0.0405,23.7,Herriman,0.42
32131280160000,-112.015702,40.47712,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0829,11.06,Herriman,0.41
32131290010000,-112.019343,40.475855,Open Space,centroid,0.0833,11.0,Herriman,0.96
32131290020000,-112.018668,40.475976,Open Space,centroid,0.0645,14.5,Herriman,1.03
32131290030000,-112.018026,40.475964,Resort/Recreational,centroid,0.0611,15.36,Herriman,0.9
32131290040000,-112.017413,40.475961,Resort/Recreational,centroid,0.0612,15.34,Herriman,0.91
32131290050000,-112.016786,40.475955,Open Space,centroid,0.0743,12.45,Herriman,0.91
32131290060000,-112.016149,40.476003,Open Space,centroid,0.0869,10.51,Herriman,0.9
32131290070000,-112.015578,40.47624,Open Space,centroid,0.0803,11.45,Herriman,0.66
32131290080000,-112.015143,40.476476,Open Space,centroid,0.0916,9.92,Herriman,0.65
32131290090000,-112.014942,40.476774,Open Space,centroid,0.0901,10.1,Herriman,0.62
32131290100000,-112.014903,40.477139,Open Space,centroid,0.0974,9.27,Herriman,0.47
32131290110000,-112.014912,40.477475,Open Space,centroid,0.0957,9.45,Herriman,0.43
32131290140000,-112.020671,40.475437,Open Space,centroid,0.0699,13.31,Herriman,7.27
32131290150000,-112.015958,40.475403,Open Space,centroid,0.0892,10.22,Herriman,6.94
32131510010000,-112.021769,40.473015,Open Space,centroid,0.0984,9.16,Herriman,39.35
32132000070000,-112.013478,40.474327,Open Space,centroid,0.0824,11.13,Herriman,6.06
32132000080000,-112.013471,40.473294,Open Space,centroid,0.0713,13.02,Herriman,5.28
32132000090000,-112.013464,40.472359,Open Space,centroid,0.0678,13.75,Herriman,5.28
32132000100000,-112.012272,40.471561,Open Space,centroid,0.0878,10.38,Herriman,7.5
32132000110000,-112.011073,40.473898,Open Space,centroid,0.0951,9.52,Herriman,10.58
32132000120000,-112.011065,40.472398,Open Space,centroid,0.0802,11.46,Herriman,5.29
32132000200000,-112.008741,40.47222,Open Space,centroid,0.103,8.71,Herriman,1.83
32132000210000,-112.007928,40.475854,Open Space,centroid,0.107,8.35,Herriman,36.53
32132010020000,-112.014361,40.478025,Open Space,centroid,0.0868,10.51,Herriman,0.41
32132010030000,-112.014051,40.477746,Open Space,centroid,0.1102,8.07,Herriman,0.49
32132010040000,-112.014391,40.477409,Open Space,centroid,0.0923,9.84,Herriman,0.45
32132010050000,-112.012651,40.476284,Open Space,centroid,0.1032,8.69,Herriman,26.39
32132260020000,-112.007576,40.478334,Single Family Residential (2.6-4.5 du/acre),centroid,0.1161,7.62,Herriman,0.45
32132260030000,-112.007169,40.478253,Single Family Residential (2.6-4.5 du/acre),centroid,0.117,7.54,Herriman,0.41
32132260040000,-112.006775,40.478206,Single Family Residential (2.6-4.5 du/acre),centroid,0.1155,7.66,Herriman,0.4
32132260050000,-112.006391,40.478189,Single Family Residential (2.6-4.5 du/acre),centroid,0.053,17.89,Herriman,0.38
32132260060000,-112.006018,40.478191,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0765,12.07,Herriman,0.38
32132260070000,-112.005564,40.478259,Low Density Residential (1.8-2.5 du/acre),centroid,0.1211,7.26,Herriman,0.41
32132260080000,-112.005266,40.478038,Low Density Residential (1.8-2.5 du/acre),centroid,0.2178,3.59,Herriman,0.5
32132260090000,-112.005433,40.477676,Low Density Residential (1.8-2.5 du/acre),centroid,0.2166,3.62,Herriman,0.47
32132260100000,-112.007775,40.477873,Single Family Residential (2.6-4.5 du/acre),centroid,0.1171,7.54,Herriman,0.48
32132260110000,-112.007275,40.477773,Single Family Residential (2.6-4.5 du/acre),centroid,0.1183,7.46,Herriman,0.37
32132260120000,-112.006886,40.477724,Single Family Residential (2.6-4.5 du/acre),centroid,0.1194,7.38,Herriman,0.28
32132260130000,-112.006552,40.477703,Single Family Residential (2.6-4.5 du/acre),centroid,0.0506,18.77,Herriman,0.28
32132260140000,-112.006223,40.477699,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0846,10.81,Herriman,0.27
32132260150000,-112.005902,40.477698,Low Density Residential (1.8-2.5 du/acre),centroid,0.0967,9.34,Herriman,0.26
32132260170000,-112.00697,40.47723,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1049,8.53,Herriman,0.72
32132260180000,-112.007862,40.477542,Single Family Residential (2.6-4.5 du/acre),centroid,0.1072,8.33,Herriman,0.43
32132260190000,-112.007419,40.477431,Single Family Residential (2.6-4.5 du/acre),centroid,0.051,18.62,Herriman,0.33
32132260200000,-112.007025,40.477378,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0487,19.53,Herriman,0.34
32132260210000,-112.006641,40.477348,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0735,12.61,Herriman,0.31
32132260220000,-112.00626,40.477341,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0625,15.0,Herriman,0.33
32132260230000,-112.005856,40.47735,Low Density Residential (1.8-2.5 du/acre),centroid,0.1013,8.88,Herriman,0.34
32132260240000,-112.005361,40.477322,Low Density Residential (1.8-2.5 du/acre),centroid,0.1846,4.42,Herriman,0.51
32132260250000,-112.008233,40.477147,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0593,15.87,Herriman,0.9
32132260260000,-112.00772,40.476988,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1179,7.48,Herriman,0.38
32132260270000,-112.007334,40.476941,Open Space,centroid,0.071,13.08,Herriman,0.36
32132260280000,-112.006946,40.476906,Open Space,centroid,0.0897,10.15,Herriman,0.35
32132260290000,-112.006556,40.476894,Open Space,centroid,0.0816,11.26,Herriman,0.33
32132260300000,-112.006174,40.476893,Open Space,centroid,0.0774,11.93,Herriman,0.31
32132260310000,-112.005771,40.476856,Open Space,centroid,0.0948,9.54,Herriman,0.32
32132260320000,-112.005308,40.476933,Open Space,centroid,0.1099,8.1,Herriman,0.47
32132260330000,-112.006618,40.476676,Open Space,centroid,0.0912,9.96,Herriman,0.87
32132260340000,-112.007278,40.478107,Single Family Residential (2.6-4.5 du/acre),centroid,0.1174,7.52,Herriman,1.06
32132260350000,-112.00642,40.478464,Single Family Residential (2.6-4.5 du/acre),centroid,0.1131,7.84,Herriman,0.23
32132760010000,-112.008672,40.474243,Open Space,centroid,0.1004,8.96,Herriman,40.61
32133000010000,-112.018906,40.468697,Open Space,centroid,0.0819,11.21,Herriman,200
32134000010000,-112.009867,40.467606,Open Space,centroid,0.1008,8.93,Herriman,160
32141010040000,-112.038893,40.477953,Open Space,centroid,0.1171,7.54,Herriman,0.53
32141010050000,-112.042993,40.475266,Open Space,centroid,0.1192,7.39,Herriman,52.99
32141010060000,-112.041017,40.47812,Open Space,centroid,0.1141,7.76,Herriman,4.82
32141260030000,-112.034782,40.477421,Open Space,centroid,0.0908,10.02,Herriman,9.28
32141260060000,-112.037345,40.478109,Open Space,centroid,0.1114,7.98,Herriman,6.11
32141260070000,-112.039541,40.472721,Open Space,centroid,0.0944,9.59,Herriman,110.95
32142000010000,-112.029103,40.473435,Open Space,centroid,0.1072,8.33,Herriman,220
32143010010000,-112.042716,40.467772,Resort/Recreational,centroid,0.083,11.05,Herriman,16.66
32143260010000,-112.036864,40.469777,Open Space,centroid,0.1199,7.34,Herriman,108.4
32143510010000,-112.040953,40.464144,Military Operation,centroid,0.0363,26.55,Herriman,2.6
32143760010000,-112.036725,40.465049,Resort/Recreational,centroid,0.1263,6.92,Herriman,19.24
32143760020000,-112.037006,40.465911,Resort/Recreational,centroid,0.0697,13.34,Herriman,0.11
32144000010000,-112.029122,40.466177,Open Space,centroid,0.1159,7.63,Herriman,100
32151000190000,-112.057822,40.476201,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2424,3.13,Herriman,0.2
32151000240000,-112.061009,40.472124,Open Space,centroid,0.097,9.31,Herriman,17.29
32151000250000,-112.058071,40.472512,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2846,2.51,Herriman,18.47
32151000270000,-112.061658,40.47736,Open Space,centroid,0.1137,7.8,Herriman,0.55
32151000280000,-112.061035,40.477037,Open Space,centroid,0.1144,7.74,Herriman,0.08
32151000290000,-112.05479,40.471741,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.1643,5.09,Herriman,54.8
32151000300000,-112.053111,40.475296,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.3617,1.76,Herriman,34.43
32151010010000,-112.057895,40.478311,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.1584,5.31,Herriman,0.53
32151010020000,-112.057937,40.477905,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.1474,5.78,Herriman,0.47
32151010030000,-112.058463,40.478184,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.1718,4.82,Herriman,0.56
32151020020000,-112.060493,40.476276,Open Space,centroid,0.1103,8.06,Herriman,58.86
32151030010000,-112.059384,40.478401,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.3062,2.27,Herriman,0.64
32151030020000,-112.059124,40.477965,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2334,3.29,Herriman,0.58
32151040010000,-112.058408,40.477517,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.1759,4.68,Herriman,0.57
32151260010000,-112.057839,40.477334,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2071,3.83,Herriman,0.52
32151260020000,-112.057756,40.476956,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2609,2.83,Herriman,0.61
32151260030000,-112.0577,40.476582,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.192,4.21,Herriman,0.55
32151260040000,-112.057147,40.476046,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2302,3.34,Herriman,1.42
32151260060000,-112.057075,40.477923,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0992,9.08,Herriman,0.77
32151260070000,-112.057073,40.477585,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0859,10.64,Herriman,0.59
32151260080000,-112.057023,40.477226,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0839,10.92,Herriman,0.45
32151260090000,-112.056884,40.476872,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0721,12.87,Herriman,0.5
32151260100000,-112.056679,40.476327,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0828,11.08,Herriman,1.05
32151260110000,-112.056362,40.477278,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.225,3.44,Herriman,3.66
32151260120000,-112.056991,40.478467,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0973,9.28,Herriman,1.52
32151270010000,-112.054658,40.478524,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.3662,1.73,Herriman,3.56
32151270020000,-112.054649,40.478048,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2979,2.36,Herriman,0.04
32151270030000,-112.053662,40.478477,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.3701,1.7,Herriman,0.52
32151280010000,-112.055906,40.478522,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2905,2.44,Herriman,0.33
32151280020000,-112.055923,40.478186,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.3488,1.87,Herriman,0.36
32151280060000,-112.055947,40.477879,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2635,2.79,Herriman,0.35
32151280070000,-112.05597,40.477597,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2472,3.05,Herriman,0.4
32151280080000,-112.055984,40.477317,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2891,2.46,Herriman,0.42
32151280090000,-112.055942,40.477029,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2981,2.35,Herriman,0.41
32151280100000,-112.055845,40.476742,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2985,2.35,Herriman,0.32
32151280110000,-112.055806,40.476454,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.3483,1.87,Herriman,0.32
32151280120000,-112.055764,40.476169,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.3682,1.72,Herriman,0.33
32151290010000,-112.055221,40.477708,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2926,2.42,Herriman,0.36
32151290020000,-112.055219,40.477434,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.3659,1.73,Herriman,0.3
32151290030000,-112.055214,40.477183,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.3756,1.66,Herriman,0.31
32151290040000,-112.055181,40.476905,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.3732,1.68,Herriman,0.36
32151290050000,-112.054706,40.477721,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2844,2.52,Herriman,0.37
32151290060000,-112.054704,40.477445,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.3607,1.77,Herriman,0.3
32151290070000,-112.054699,40.477198,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.3673,1.72,Herriman,0.29
32151290080000,-112.054686,40.476925,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.3663,1.73,Herriman,0.34
32151300010000,-112.053925,40.477724,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2547,2.93,Herriman,0.76
32151310010000,-112.055121,40.476428,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.3596,1.78,Herriman,0.41
32151310020000,-112.054633,40.476464,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.3593,1.78,Herriman,0.36
32152000060000,-112.050786,40.477839,Open Space,centroid,0.1106,8.04,Herriman,1.29
32152000070000,-112.04675,40.473091,Open Space,centroid,0.1101,8.08,Herriman,179.31
32152000080000,-112.050579,40.47623,Open Space,centroid,0.1113,7.98,Herriman,0.6
32152000090000,-112.051321,40.472939,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.1071,8.34,Herriman,0.29
32152010010000,-112.052366,40.477786,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.2883,2.47,Herriman,9.97
32153000020000,-112.059707,40.467197,Resort/Recreational,centroid,0.0823,11.15,Herriman,94.56
32153000030000,-112.056989,40.469409,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.3001,2.33,Herriman,15.23
32154000050000,-112.051504,40.467669,Resort/Recreational,centroid,0.0851,10.75,Herriman,93.78
32154000060000,-112.048959,40.46574,Resort/Recreational,centroid,0.0824,11.14,Herriman,46.15
32161000020000,-112.079448,40.475763,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0638,14.67,,10.76
32161000030000,-112.081246,40.47424,Mixed Use - Towne Center,centroid,0.05,19.0,,10.61
32161000130000,-112.074548,40.475911,Mixed Use - Towne Center,centroid,0.0469,20.34,,0.57
32161000160000,-112.07259,40.472402,Mixed Use - Towne Center,centroid,0.0701,13.27,,14.51
32161000220000,-112.077207,40.47757,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0665,14.04,,2.5
32161000230000,-112.077188,40.476912,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0682,13.67,,2.5
32161000250000,-112.081418,40.476112,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0665,14.03,,5.04
32161000260000,-112.07972,40.473733,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0623,15.06,,5.19
32161000270000,-112.078682,40.473764,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0653,14.31,,5.44
32161000290000,-112.075477,40.477255,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0619,15.15,,2.53
32161000300000,-112.075573,40.476622,Mixed Use - Towne Center,centroid,0.0477,19.95,,2.61
32161000330000,-112.076914,40.478193,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0659,14.18,,2.5
32161000370000,-112.07516,40.478407,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0571,16.51,,2.5
32161000410000,-112.078869,40.477178,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0628,14.93,,5.08
32161000430000,-112.07371,40.47612,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0684,13.61,,2.5
32161000450000,-112.077193,40.476197,Open Space,centroid,0.0706,13.17,,2.5
32161000470000,-112.076134,40.4732,Mixed Use - Towne Center,centroid,0.0485,19.63,,2.52
32161000480000,-112.076657,40.472506,Mixed Use - Towne Center,centroid,0.0524,18.1,,2.52
32161000490000,-112.073753,40.476805,Mixed Use - Towne Center,centroid,0.0627,14.95,,2.5
32161000520000,-112.07207,40.476847,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0671,13.9,,2.5
32161000530000,-112.072071,40.476246,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0677,13.78,,2.5
32161000540000,-112.072071,40.475646,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0692,13.46,,2.5
32161000550000,-112.072071,40.475046,Open Space,centroid,0.0728,12.73,,2.5
